id,application_area,web_surface,meal_production_step,form_key,source_type,source_file,source_path,context,message_key,message_en,message_fr,message_nl,notes,duplicate_group,duplicate_count
UFM-0822,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.fields[15].label,CHOICE LEFTOVER_UNIT label,definition.questions.9.lineItemConfig.fields.15.label,Unit,,,,D101,9
UFM-0823,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.fields[15].validationRules[0].message,Question MP_LEFTOVER_CAPTURE_LI (LINE_ITEM_GROUP) message,definition.questions.9.lineItemConfig.fields.15.validationRules.0.message,Select a unit.,,,,D102,2
UFM-0824,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.fields[2].dataSource.tooltipLabel,Item Recipes Data tooltipLabel,definition.questions.9.lineItemConfig.fields.2.dataSource.tooltipLabel,Instructions,,,,D097,7
UFM-0825,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.fields[2].label,CHOICE LEFTOVER_RECIPE label,definition.questions.9.lineItemConfig.fields.2.label,Recipe,,,,D095,4
UFM-0826,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.fields[2].validationRules[0].message,Question MP_LEFTOVER_CAPTURE_LI (LINE_ITEM_GROUP) message,definition.questions.9.lineItemConfig.fields.2.validationRules.0.message,Select the leftover recipe.,,,,D096,2
UFM-0827,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.fields[3].label,NUMBER LEFTOVER_PORTIONS label,definition.questions.9.lineItemConfig.fields.3.label,Portions,,,,D103,3
UFM-0828,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.fields[3].validationRules[0].message,Question MP_LEFTOVER_CAPTURE_LI (LINE_ITEM_GROUP) message,definition.questions.9.lineItemConfig.fields.3.validationRules.0.message,Enter a whole number greater than 0.,,,,D104,2
UFM-0829,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.subGroups[0].fields[0].label,CHOICE ING label,definition.questions.9.lineItemConfig.subGroups.0.fields.0.label,Ingredient,,,,D098,10
UFM-0830,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.ui.closeButtonLabel,Question MP_LEFTOVER_CAPTURE_LI (LINE_ITEM_GROUP) closeButtonLabel,definition.questions.9.lineItemConfig.ui.closeButtonLabel,Back,,,,D023,12
UFM-0831,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].lineItemConfig.ui.overlayDetail.rowActions.editLabel,Question MP_LEFTOVER_CAPTURE_LI (LINE_ITEM_GROUP) editLabel,definition.questions.9.lineItemConfig.ui.overlayDetail.rowActions.editLabel,Ingredients,,,,D106,8
UFM-0832,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.questions[9].q,LINE_ITEM_GROUP MP_LEFTOVER_CAPTURE_LI question label,definition.questions.9.q,Single-ingredient leftovers,,,,D113,2
UFM-0833,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].helperText,Item MP_MEALS_REQUEST helperText,definition.steps.items.5.include.3.helperText,"Leave empty if there are no leftovers, then click Complete.\nTo record multi-ingredient leftovers, enter a value > 0. Rename if needed and deselect ingredients not included.\nTick ❄️ if freezing (expiry: +3 months). Leave unticked for refrigerated storage (expiry: 3 days).\nTo record single-ingredient leftovers, follow instructions at the bottom of the page otherwise click Complete to generate the Leftover ID.",,,,,
UFM-0834,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].label,Item MP_MEALS_REQUEST label,definition.steps.items.5.include.3.label,Multi-ingredient leftovers,,,,,
UFM-0835,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.actions[0].effects[1].overlayContextHeader,Configured text overlayContextHeader,definition.steps.items.5.include.3.rowFlow.actions.0.effects.1.overlayContextHeader,Deselect any ingredient not included in this leftover and click save.,,,,,
UFM-0836,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.actions[0].effects[1].overlaySession.cancelLabel,overlaySession cancelLabel,definition.steps.items.5.include.3.rowFlow.actions.0.effects.1.overlaySession.cancelLabel,Cancel,,,,D015,7
UFM-0837,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.actions[0].effects[1].overlaySession.saveLabel,overlaySession saveLabel,definition.steps.items.5.include.3.rowFlow.actions.0.effects.1.overlaySession.saveLabel,Save,,,,D026,3
UFM-0838,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.actions[0].label,Item editIngredients label,definition.steps.items.5.include.3.rowFlow.actions.0.label,Edit ingredients,,,,D145,2
UFM-0839,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.output.segments[0].label,Configured text label,definition.steps.items.5.include.3.rowFlow.output.segments.0.label,{{value}} |,,,,D144,3
UFM-0840,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.output.segments[3].label,Configured text label,definition.steps.items.5.include.3.rowFlow.output.segments.3.label,{{value}} portions delivered |,,,,,
UFM-0841,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.output.segments[4].label,Configured text label,definition.steps.items.5.include.3.rowFlow.output.segments.4.label,{{value}} |,,,,D144,3
UFM-0842,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.output.segments[5].label,Configured text label,definition.steps.items.5.include.3.rowFlow.output.segments.5.label,{{value}} |,,,,D144,3
UFM-0843,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.output.segments[6].text,Configured text text,definition.steps.items.5.include.3.rowFlow.output.segments.6.text,Yield,,,,,
UFM-0844,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[3].rowFlow.output.segments[8].text,Configured text text,definition.steps.items.5.include.3.rowFlow.output.segments.8.text,portions to reheat or combine,,,,,
UFM-0845,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[4].helperText,Item MP_LEFTOVER_CAPTURE_LI helperText,definition.steps.items.5.include.4.helperText,"To add single-ingredient leftovers (e.g. rice, bulgur, couscous, chickpeas), search and select the ingredient, then enter the quantity and unit.\nTick ❄️ if freezing.  Leave unticked for refrigerated storage.\nClick Complete to generate the Leftover ID.",,,,,
UFM-0846,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].include[4].label,Item MP_LEFTOVER_CAPTURE_LI label,definition.steps.items.5.include.4.label,Single-ingredient leftovers,,,,D113,2
UFM-0847,meal production,form view,6. Leftovers,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.steps.items[5].label,Item leftovers label,definition.steps.items.5.label,Leftovers,,,,,
UFM-0848,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.gates.submit[0].dialog.confirmLabel,dialog confirmLabel,definition.actionBars.system.gates.submit.0.dialog.confirmLabel,OK,,,,D008,35
UFM-0849,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.gates.submit[0].dialog.message,dialog message,definition.actionBars.system.gates.submit.0.dialog.message,"Ingredients receipt photos, food safety, portioning, and leftovers can only be recorded on the production date.",,,,D133,2
UFM-0850,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.gates.submit[1].dialog.confirmLabel,dialog confirmLabel,definition.actionBars.system.gates.submit.1.dialog.confirmLabel,OK,,,,D008,35
UFM-0851,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.gates.submit[1].dialog.message,dialog message,definition.actionBars.system.gates.submit.1.dialog.message,"Ingredients receipt photos, food safety, portioning, and leftovers can only be recorded on the production date.",,,,D133,2
UFM-0852,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.home.dedupIncompleteDialog.cancelLabel,dedupIncompleteDialog cancelLabel,definition.actionBars.system.home.dedupIncompleteDialog.cancelLabel,"No, go back to Order",,,,,
UFM-0853,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.home.dedupIncompleteDialog.confirmLabel,dedupIncompleteDialog confirmLabel,definition.actionBars.system.home.dedupIncompleteDialog.confirmLabel,"Yes, delete incomplete record",,,,,
UFM-0854,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.home.dedupIncompleteDialog.message,dedupIncompleteDialog message,definition.actionBars.system.home.dedupIncompleteDialog.message,"This meal production record is incomplete because customer, production date, or service is missing. Leaving now will permanently delete this record. This cannot be undone.",,,,,
UFM-0855,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.actionBars.system.home.dedupIncompleteDialog.title,dedupIncompleteDialog title,definition.actionBars.system.home.dedupIncompleteDialog.title,Removing incomplete meal production record?,,,,,
UFM-0856,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.autoSave.dedupCheckDialog.checkingMessage,dedupCheckDialog checkingMessage,definition.autoSave.dedupCheckDialog.checkingMessage,Do not leave this page while we check for duplicate,,,,,
UFM-0857,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.copyCurrentRecordDialog.confirmLabel,copyCurrentRecordDialog confirmLabel,definition.copyCurrentRecordDialog.confirmLabel,OK,,,,D008,35
UFM-0858,meal production,form view,all Meal Production steps,Config: Meal Production,form config,docs/config/exports/staging/config_meal_production.json,$.definition.copyCurrentRecordDialog.message,copyCurrentRecordDialog message,definition.copyCurrentRecordDialog.message,"Select a new production date (today or later) to copy this record. Customer, service, responsible cook, ordered portions, and recipes will be copied automatically. Leftovers used, ingredient changes, photos, food safety, portioning, and leftovers recorded will not be copied.",,,,,
